t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1701445950,96,3,299873,0,000000,0,000000,0,000000,events/second
1701445980,96,1,623117,0,000000,0,000000,0,000000,events/second
1701446010,96,1,076677,0,000000,0,000000,0,000000,events/second
1701446040,96,0,805561,0,000000,0,000000,0,000000,events/second
1701446070,96,0,643492,0,000000,0,000000,0,000000,events/second
1701446100,96,0,535706,0,000000,0,000000,0,000000,events/second
1701446130,96,0,458868,0,000000,0,000000,0,000000,events/second
1701446160,96,0,401279,0,000000,0,000000,0,000000,events/second
1701446190,96,0,356543,0,000000,0,000000,0,000000,events/second
1701446220,96,0,320775,0,000000,0,000000,0,000000,events/second
1701446250,96,0,291538,0,000000,0,000000,0,000000,events/second
1701446280,96,0,267192,0,000000,0,000000,0,000000,events/second
