t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1701445950,3,0,109003,0,000000,0,000000,0,000000,events/second
1701445980,3,0,052080,0,000000,0,000000,0,000000,events/second
1701446010,3,0,034238,0,000000,0,000000,0,000000,events/second
1701446040,3,0,025504,0,000000,0,000000,0,000000,events/second
1701446070,3,0,020319,0,000000,0,000000,0,000000,events/second
1701446100,3,0,016886,0,000000,0,000000,0,000000,events/second
1701446130,3,0,014446,0,000000,0,000000,0,000000,events/second
1701446160,3,0,012621,0,000000,0,000000,0,000000,events/second
1701446190,3,0,011206,0,000000,0,000000,0,000000,events/second
1701446220,3,0,010076,0,000000,0,000000,0,000000,events/second
1701446250,3,0,009153,0,000000,0,000000,0,000000,events/second
1701446280,3,0,008386,0,000000,0,000000,0,000000,events/second
