t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1701445950,1740,62,868745,0,000000,0,000000,0,000000,events/second
1701445980,1890,32,750232,0,000000,0,000000,0,000000,events/second
1701446010,2293,26,137774,0,000000,0,000000,0,000000,events/second
1701446040,2443,20,749846,0,000000,0,000000,0,000000,events/second
1701446070,2846,19,262225,0,000000,0,000000,0,000000,events/second
1701446100,2996,16,853495,0,000000,0,000000,0,000000,events/second
1701446130,3399,16,359057,0,000000,0,000000,0,000000,events/second
1701446160,3549,14,924097,0,000000,0,000000,0,000000,events/second
1701446190,3952,14,756378,0,000000,0,000000,0,000000,events/second
1701446220,4102,13,772545,0,000000,0,000000,0,000000,events/second
1701446250,4505,13,740948,0,000000,0,000000,0,000000,events/second
1701446280,4655,13,008015,0,000000,0,000000,0,000000,events/second
1701446310,5483,14,136606,0,000000,0,000000,0,000000,events/second
