t,value
1701445950,0.004227941176470588
1701445980,0.004227941176470588
1701446010,0.004227941176470588
1701446040,0.004227941176470588
1701446070,0.004227941176470588
1701446100,0.004227941176470588
1701446130,0.004227941176470588
1701446160,0.004227941176470588
1701446190,0.004227941176470588
1701446220,0.004227941176470588
1701446250,0.004227941176470588
1701446280,0.004227941176470588
1701446310,0.00427389705882353
